STATEFIP,YEAR,AGE,COUNT(MH1),MH1
8,2017,9,149,11
8,2017,9,168,6
8,2017,9,59,6
8,2017,9,2,12
8,2017,9,1,11
8,2017,9,16,2
8,2017,9,71,6
8,2017,9,5,7
8,2017,9,109,1
8,2017,9,16,1
8,2017,9,328,1
8,2017,9,63,1
8,2017,10,8412,-9
8,2017,10,140,2
8,2017,10,165,6
8,2017,10,50,7
8,2017,10,1,11
8,2017,10,5,7
8,2017,10,19,10
8,2017,10,59,12
8,2017,10,3,11
8,2017,10,114,11
8,2017,10,13,7
8,2017,10,313,7
8,2017,10,71,2
8,2017,11,8453,11
8,2017,11,144,11
8,2017,11,142,6
8,2017,11,58,12
8,2017,11,11,6
8,2017,11,23,7
8,2017,11,70,11
8,2017,11,3,7
8,2017,11,105,6
8,2017,11,21,13
8,2017,11,282,13
8,2017,11,81,6
8,2017,12,7584,6
8,2017,12,116,7
8,2017,12,124,7
8,2017,12,38,6
8,2017,12,2,2
8,2017,12,8,7
8,2017,12,15,2
8,2017,12,50,12
8,2017,12,3,7
8,2017,12,101,7
8,2017,12,13,2
8,2017,12,219,7
8,2017,12,73,1
8,2017,13,5098,12
8,2017,13,58,7
8,2017,13,61,6
8,2017,13,17,6
8,2017,13,1,13
8,2017,13,5,11
8,2017,13,9,7
8,2017,13,21,6
8,2017,13,3,7
8,2017,13,58,11
8,2017,13,10,13
8,2017,13,121,1
8,2017,13,36,2
8,2017,14,4867,6
8,2017,14,38,13
8,2017,14,39,10
8,2017,14,5,1
8,2017,14,2,13
8,2017,14,4,11
8,2017,14,3,2
8,2017,14,17,12
8,2017,14,1,2
8,2017,14,36,7
8,2017,14,5,13
8,2017,14,54,7
8,2017,14,29,7
8,2018,-9,1,13
8,2018,1,18717,3
8,2018,1,46,2
8,2018,1,53,3
8,2018,1,74,7
8,2018,1,17,3
8,2018,1,1,2
8,2018,1,6,8
8,2018,1,23,13
8,2018,1,45,2
8,2018,1,46,1
8,2018,1,3,8
8,2018,1,7,7
8,2018,1,101,3
8,2018,2,11635,7
8,2018,2,79,8
8,2018,2,50,3
8,2018,2,107,13
8,2018,2,19,3
8,2018,2,10,3
8,2018,2,36,2
8,2018,2,60,7
8,2018,2,48,7
8,2018,2,1,7
8,2018,2,8,2
8,2018,2,41,7
8,2018,2,89,7
8,2018,3,12673,1
8,2018,3,122,7
8,2018,3,140,11
8,2018,3,145,4
8,2018,3,35,1
8,2018,3,2,7
8,2018,3,11,7
8,2018,3,88,4
8,2018,3,50,11
8,2018,3,55,3
8,2018,3,19,7
8,2018,3,7,1
8,2018,3,202,2
8,2018,3,131,11
8,2018,4,6472,7
8,2018,4,87,7
8,2018,4,109,7
8,2018,4,65,1
8,2018,4,11,11
8,2018,4,2,11
8,2018,4,14,3
8,2018,4,35,2
8,2018,4,12,7
8,2018,4,34,7
8,2018,4,44,7
8,2018,4,11,1
8,2018,4,211,7
8,2018,4,95,1
8,2018,5,7725,7
8,2018,5,118,7
8,2018,5,131,1
8,2018,5,64,1
8,2018,5,4,13
8,2018,5,2,11
8,2018,5,26,2
8,2018,5,70,1
8,2018,5,3,13
8,2018,5,16,2
8,2018,5,101,7
8,2018,5,11,7
8,2018,5,288,1
8,2018,5,105,7
8,2018,6,13038,12
8,2018,6,203,2
8,2018,6,233,13
8,2018,6,104,11
8,2018,6,6,1
8,2018,6,5,11
8,2018,6,36,13
8,2018,6,105,1
8,2018,6,22,11
8,2018,6,136,7
8,2018,6,19,7
8,2018,6,495,1
8,2018,6,114,7
8,2018,7,12429,11
8,2018,7,209,7
8,2018,7,231,7
8,2018,7,105,7
8,2018,7,1,12
8,2018,7,3,6
8,2018,7,51,1
8,2018,7,116,11
8,2018,7,14,2
8,2018,7,136,6
8,2018,7,14,1
8,2018,7,505,7
8,2018,7,119,3
8,2018,8,11576,13
8,2018,8,234,7
8,2018,8,199,7
8,2018,8,87,11
8,2018,8,2,13
8,2018,8,6,2
8,2018,8,42,1
8,2018,8,107,2
8,2018,8,10,3
8,2018,8,154,7
8,2018,8,21,7
8,2018,8,462,7
8,2018,8,112,11
8,2018,9,8899,13
8,2018,9,159,11
8,2018,9,180,11
8,2018,9,73,1
8,2018,9,1,1
8,2018,9,6,11
8,2018,9,34,10
8,2018,9,74,11
8,2018,9,12,11
8,2018,9,112,12
8,2018,9,13,6
8,2018,9,319,1
8,2018,9,73,6
8,2018,10,8368,11
8,2018,10,176,7
8,2018,10,144,11
8,2018,10,42,1
8,2018,10,3,1
8,2018,10,8,11
8,2018,10,27,11
8,2018,10,69,1
8,2018,10,5,13
8,2018,10,115,11
8,2018,10,15,6
8,2018,10,312,7
8,2018,10,78,1
8,2018,11,8046,7
8,2018,11,146,11
8,2018,11,141,1
8,2018,11,50,1
8,2018,11,6,6
8,2018,11,20,2
8,2018,11,82,13
8,2018,11,5,2
8,2018,11,100,7
8,2018,11,24,1
8,2018,11,257,11
8,2018,11,74,11
8,2018,12,7624,7
8,2018,12,127,11
8,2018,12,120,10
8,2018,12,47,7
8,2018,12,1,2
8,2018,12,8,1
8,2018,12,11,1
8,2018,12,65,2
8,2018,12,3,2
8,2018,12,85,11
8,2018,12,18,7
8,2018,12,214,6
8,2018,12,78,11
8,2018,13,5359,12
8,2018,13,84,2
8,2018,13,58,3
8,2018,13,13,9
8,2018,13,1,7
8,2018,13,10,11
8,2018,13,11,13
8,2018,13,30,12
8,2018,13,1,7
8,2018,13,77,11
8,2018,13,10,7
8,2018,13,124,7
8,2018,13,56,7
8,2018,14,5411,6
8,2018,14,37,6
8,2018,14,50,1
8,2018,14,11,7
8,2018,14,1,13
8,2018,14,7,11
8,2018,14,6,7
8,2018,14,30,12
8,2018,14,2,2
8,2018,14,45,7
8,2018,14,6,13
8,2018,14,67,6
8,2018,14,41,7
8,2019,1,15686,1
8,2019,1,45,2
8,2019,1,48,9
8,2019,1,61,1
8,2019,1,16,8
8,2019,1,3,3
8,2019,1,24,3
8,2019,1,41,13
8,2019,1,37,3
8,2019,1,1,2
8,2019,1,1,13
8,2019,1,2,7
8,2019,1,68,2
8,2019,2,10399,2
8,2019,2,70,8
8,2019,2,63,3
8,2019,2,110,13
8,2019,2,17,3
8,2019,2,1,1
8,2019,2,7,7
8,2019,2,43,1
8,2019,2,46,3
8,2019,2,36,11
8,2019,2,2,1
8,2019,2,4,7
8,2019,2,34,7
8,2019,2,74,9
8,2019,3,11573,3
8,2019,3,115,6
8,2019,3,131,6
8,2019,3,147,7
8,2019,3,48,3
8,2019,3,2,1
8,2019,3,11,1
8,2019,3,80,1
8,2019,3,51,3
8,2019,3,42,11
8,2019,3,11,6
8,2019,3,7,7
8,2019,3,182,8
8,2019,3,99,1
8,2019,4,6362,1
8,2019,4,82,12
8,2019,4,109,7
8,2019,4,81,13
8,2019,4,23,11
8,2019,4,15,1
8,2019,4,37,1
8,2019,4,21,3
8,2019,4,32,7
8,2019,4,28,6
8,2019,4,3,1
8,2019,4,172,6
8,2019,4,67,7
8,2019,5,7064,13
8,2019,5,110,13
8,2019,5,121,11
8,2019,5,64,6
8,2019,5,1,13
8,2019,5,22,13
8,2019,5,66,12
8,2019,5,2,3
8,2019,5,21,3
8,2019,5,67,11
8,2019,5,7,1
8,2019,5,187,2
8,2019,5,59,1
8,2019,6,11785,-9
8,2019,6,180,2
8,2019,6,206,6
8,2019,6,89,6
8,2019,6,3,13
8,2019,6,29,13
8,2019,6,106,10
8,2019,6,3,1
8,2019,6,25,11
8,2019,6,92,7
8,2019,6,12,7
8,2019,6,349,7
8,2019,6,90,10
8,2019,7,11749,11
8,2019,7,192,6
8,2019,7,213,11
8,2019,7,95,11
8,2019,7,4,3
8,2019,7,1,2
8,2019,7,42,11
8,2019,7,92,11
8,2019,7,11,7
8,2019,7,74,7
8,2019,7,13,7
8,2019,7,373,7
8,2019,7,62,12
8,2019,8,10693,7
8,2019,8,199,2
8,2019,8,173,11
8,2019,8,70,2
8,2019,8,4,7
8,2019,8,1,1
8,2019,8,36,1
8,2019,8,94,12
8,2019,8,5,7
8,2019,8,81,11
8,2019,8,14,6
8,2019,8,356,6
8,2019,8,79,11
8,2019,9,8408,13
8,2019,9,165,7
8,2019,9,139,11
8,2019,9,45,1
8,2019,9,1,2
8,2019,9,3,11
8,2019,9,17,10
8,2019,9,58,11
8,2019,9,8,11
8,2019,9,93,13
8,2019,9,12,6
8,2019,9,272,11
8,2019,9,50,12
8,2019,10,7703,11
8,2019,10,127,2
8,2019,10,129,7
8,2019,10,39,6
8,2019,10,2,2
8,2019,10,1,7
8,2019,10,17,7
8,2019,10,61,6
8,2019,10,4,11
8,2019,10,83,11
8,2019,10,14,2
8,2019,10,217,1
8,2019,10,43,6
8,2019,11,7315,7
8,2019,11,110,7
8,2019,11,121,11
8,2019,11,35,2
8,2019,11,3,1
8,2019,11,15,1
8,2019,11,51,1
8,2019,11,3,2
8,2019,11,62,13
8,2019,11,17,7
8,2019,11,212,6
8,2019,11,48,1
8,2019,12,7347,7
8,2019,12,103,2
8,2019,12,103,11
8,2019,12,34,7
8,2019,12,1,2
8,2019,12,2,7
8,2019,12,7,7
8,2019,12,48,11
8,2019,12,3,7
8,2019,12,49,1
8,2019,12,8,1
8,2019,12,168,6
8,2019,12,49,12
8,2019,13,5191,6
8,2019,13,61,13
8,2019,13,66,7
8,2019,13,10,7
8,2019,13,1,12
8,2019,13,2,3
8,2019,13,3,10
8,2019,13,28,6
8,2019,13,2,7
8,2019,13,48,5
8,2019,13,11,7
8,2019,13,87,7
8,2019,13,43,6
8,2019,14,5865,7
8,2019,14,52,3
8,2019,14,50,7
8,2019,14,8,7
8,2019,14,2,7
8,2019,14,3,7
8,2019,14,8,12
8,2019,14,23,6
8,2019,14,1,7
8,2019,14,30,11
8,2019,14,5,6
8,2019,14,62,6
8,2019,14,36,2
8,2020,1,13566,13
8,2020,1,43,3
8,2020,1,42,13
8,2020,1,72,1
8,2020,1,17,3
8,2020,1,5,3
8,2020,1,15,13
8,2020,1,46,2
8,2020,1,46,7
8,2020,1,56,3
8,2020,2,9716,13
8,2020,2,75,6
8,2020,2,86,1
8,2020,2,100,13
8,2020,2,11,1
8,2020,2,7,3
8,2020,2,37,8
8,2020,2,53,3
8,2020,2,49,3
8,2020,2,1,7
8,2020,2,4,1
8,2020,2,33,6
8,2020,2,61,7
8,2020,3,10907,-9
8,2020,3,131,7
8,2020,3,138,7
8,2020,3,175,2
8,2020,3,44,1
8,2020,3,13,7
8,2020,3,82,13
8,2020,3,53,13
8,2020,3,36,3
8,2020,3,9,8
8,2020,3,7,3
8,2020,3,161,7
8,2020,3,105,4
8,2020,4,6058,4
8,2020,4,96,7
8,2020,4,110,7
8,2020,4,93,2
8,2020,4,10,1
8,2020,4,3,7
8,2020,4,11,13
8,2020,4,52,1
8,2020,4,10,1
8,2020,4,43,1
8,2020,4,27,1
8,2020,4,4,9
8,2020,4,143,7
8,2020,4,70,6
8,2020,5,6684,11
8,2020,5,144,2
8,2020,5,152,7
8,2020,5,85,7
8,2020,5,3,11
8,2020,5,19,2
8,2020,5,66,1
8,2020,5,1,3
8,2020,5,37,6
8,2020,5,57,7
8,2020,5,11,6
8,2020,5,192,7
8,2020,5,65,1
8,2020,6,10992,7
8,2020,6,189,2
8,2020,6,227,1
8,2020,6,104,12
8,2020,6,3,2
8,2020,6,24,12
8,2020,6,92,1
8,2020,6,3,6
8,2020,6,58,6
8,2020,6,67,7
8,2020,6,14,2
8,2020,6,355,7
8,2020,6,102,1
8,2020,7,10957,11
8,2020,7,218,11
8,2020,7,217,7
8,2020,7,124,7
8,2020,7,3,7
8,2020,7,3,11
8,2020,7,29,1
8,2020,7,100,1
8,2020,7,23,2
8,2020,7,84,12
8,2020,7,15,1
8,2020,7,340,1
8,2020,7,92,11
8,2020,8,10003,11
8,2020,8,192,7
8,2020,8,205,7
8,2020,8,85,2
8,2020,8,1,7
8,2020,8,1,13
8,2020,8,31,2
8,2020,8,103,2
8,2020,8,19,7
8,2020,8,63,7
8,2020,8,11,2
8,2020,8,328,6
8,2020,8,87,6
8,2020,9,7926,2
8,2020,9,190,6
8,2020,9,165,1
8,2020,9,68,2
8,2020,9,1,12
8,2020,9,3,11
8,2020,9,27,3
8,2020,9,69,2
8,2020,9,22,2
8,2020,9,66,11
8,2020,9,18,7
8,2020,9,257,6
8,2020,9,69,11
8,2020,10,6906,11
8,2020,10,135,6
8,2020,10,127,6
8,2020,10,53,7
8,2020,10,3,1
8,2020,10,12,1
8,2020,10,66,2
8,2020,10,15,6
8,2020,10,71,6
8,2020,10,14,1
8,2020,10,208,2
8,2020,10,66,4
8,2020,11,6587,11
8,2020,11,134,7
8,2020,11,116,7
8,2020,11,54,6
8,2020,11,5,11
8,2020,11,2,13
8,2020,11,19,1
8,2020,11,69,10
8,2020,11,10,2
8,2020,11,74,6
8,2020,11,10,1
8,2020,11,230,3
8,2020,11,59,1
8,2020,12,6421,1
8,2020,12,122,11
8,2020,12,124,7
8,2020,12,33,11
8,2020,12,1,2
8,2020,12,5,10
8,2020,12,12,12
8,2020,12,58,1
8,2020,12,10,2
8,2020,12,64,2
8,2020,12,12,1
8,2020,12,188,7
8,2020,12,70,11
8,2020,13,4851,1
8,2020,13,65,7
8,2020,13,71,1
8,2020,13,19,2
8,2020,13,3,11
8,2020,13,7,1
8,2020,13,30,2
8,2020,13,8,2
8,2020,13,42,7
8,2020,13,9,7
8,2020,13,105,6
8,2020,13,41,11
8,2020,14,5555,1
8,2020,14,41,7
8,2020,14,65,1
8,2020,14,17,1
8,2020,14,2,7
8,2020,14,6,2
8,2020,14,6,2
8,2020,14,18,2
8,2020,14,4,2
8,2020,14,35,7
8,2020,14,5,2
8,2020,14,63,1
8,2020,14,43,7
8,2021,-9,2,1
8,2021,1,13371,1
8,2021,1,47,3
8,2021,1,41,3
8,2021,1,85,13
8,2021,1,10,3
8,2021,1,5,9
8,2021,1,18,13
8,2021,1,36,1
8,2021,1,52,2
8,2021,1,1,1
8,2021,1,1,13
8,2021,1,59,7
8,2021,2,10037,3
8,2021,2,61,2
8,2021,2,98,1
8,2021,2,126,13
8,2021,2,13,2
8,2021,2,4,1
8,2021,2,54,3
8,2021,2,59,3
8,2021,2,58,13
8,2021,2,3,7
8,2021,2,1,7
8,2021,2,27,7
8,2021,2,73,3
8,2021,3,10884,3
8,2021,3,127,3
8,2021,3,150,3
8,2021,3,184,7
8,2021,3,23,7
8,2021,3,15,3
8,2021,3,81,1
8,2021,3,41,1
8,2021,3,52,2
8,2021,3,10,8
8,2021,3,12,2
8,2021,3,154,10
8,2021,3,110,7
8,2021,4,7134,1
8,2021,4,126,7
8,2021,4,170,1
8,2021,4,132,7
8,2021,4,14,2
8,2021,4,1,7
8,2021,4,18,1
8,2021,4,91,1
8,2021,4,16,6
8,2021,4,52,2
8,2021,4,30,6
8,2021,4,8,7
8,2021,4,153,1
8,2021,4,76,1
8,2021,5,7906,12
8,2021,5,162,9
8,2021,5,177,1
8,2021,5,89,2
8,2021,5,4,11
8,2021,5,1,12
8,2021,5,20,1
8,2021,5,74,2
8,2021,5,1,3
8,2021,5,46,11
8,2021,5,56,2
8,2021,5,6,6
8,2021,5,190,11
8,2021,5,87,7
8,2021,6,12506,11
8,2021,6,221,7
8,2021,6,287,7
8,2021,6,156,7
8,2021,6,3,2
8,2021,6,32,1
8,2021,6,135,1
8,2021,6,2,11
8,2021,6,54,6
8,2021,6,91,1
8,2021,6,23,7
8,2021,6,394,7
8,2021,6,122,7
8,2021,7,12863,12
8,2021,7,258,7
8,2021,7,284,7
8,2021,7,174,1
8,2021,7,3,11
8,2021,7,1,6
8,2021,7,37,2
8,2021,7,130,1
8,2021,7,39,6
8,2021,7,85,6
8,2021,7,24,6
8,2021,7,435,7
8,2021,7,112,11
8,2021,8,11269,7
8,2021,8,221,12
8,2021,8,284,13
8,2021,8,130,7
8,2021,8,41,12
8,2021,8,132,2
8,2021,8,25,7
8,2021,8,69,11
8,2021,8,10,7
8,2021,8,352,7
8,2021,8,86,6
8,2021,9,9240,11
8,2021,9,181,11
8,2021,9,217,7
8,2021,9,98,1
8,2021,9,1,2
8,2021,9,25,1
8,2021,9,99,12
8,2021,9,28,2
8,2021,9,73,6
8,2021,9,19,1
8,2021,9,304,6
8,2021,9,79,6
8,2021,10,7652,11
8,2021,10,127,11
8,2021,10,173,6
8,2021,10,56,2
8,2021,10,1,6
8,2021,10,18,1
8,2021,10,78,12
8,2021,10,20,7
8,2021,10,68,1
8,2021,10,18,1
8,2021,10,254,11
8,2021,10,84,6
8,2021,11,7412,11
8,2021,11,139,12
8,2021,11,148,7
8,2021,11,61,13
8,2021,11,3,11
8,2021,11,3,7
8,2021,11,22,10
8,2021,11,67,10
8,2021,11,11,11
8,2021,11,79,6
8,2021,11,16,6
8,2021,11,231,6
8,2021,11,64,7
8,2021,12,7284,-9
8,2021,12,133,11
8,2021,12,133,6
8,2021,12,40,13
8,2021,12,5,9
8,2021,12,24,1
8,2021,12,89,1
8,2021,12,12,2
8,2021,12,47,12
8,2021,12,17,2
8,2021,12,206,1
8,2021,12,66,12
8,2021,13,5717,-9
8,2021,13,88,13
8,2021,13,93,1
8,2021,13,33,6
8,2021,13,1,9
8,2021,13,4,7
8,2021,13,4,1
8,2021,13,34,2
8,2021,13,9,1
8,2021,13,48,7
8,2021,13,9,6
8,2021,13,115,1
8,2021,13,52,11
8,2021,14,6719,2
8,2021,14,63,13
8,2021,14,83,11
8,2021,14,30,2
8,2021,14,1,7
8,2021,14,8,6
8,2021,14,6,1
8,2021,14,24,2
8,2021,14,8,7
8,2021,14,42,12
8,2021,14,9,2
8,2021,14,88,6
8,2021,14,57,11
8,2022,1,12133,1
8,2022,1,47,2
8,2022,1,46,1
8,2022,1,78,1
8,2022,1,10,1
8,2022,1,1,12
8,2022,1,7,3
8,2022,1,14,3
8,2022,1,25,3
8,2022,1,48,3
8,2022,1,2,1
8,2022,1,1,6
8,2022,1,44,3
8,2022,2,9309,1
8,2022,2,84,13
8,2022,2,100,1
8,2022,2,128,7
8,2022,2,13,1
8,2022,2,2,3
8,2022,2,46,1
8,2022,2,46,1
8,2022,2,60,2
8,2022,2,4,7
8,2022,2,23,13
8,2022,2,98,1
8,2022,3,9779,1
8,2022,3,128,7
8,2022,3,188,7
8,2022,3,174,7
8,2022,3,17,1
8,2022,3,15,7
8,2022,3,75,1
8,2022,3,42,13
8,2022,3,59,3
8,2022,3,8,7
8,2022,3,9,6
8,2022,3,91,7
8,2022,3,107,11
8,2022,4,6312,6
8,2022,4,120,11
8,2022,4,140,6
8,2022,4,158,7
8,2022,4,11,3
8,2022,4,1,7
8,2022,4,15,7
8,2022,4,73,1
8,2022,4,10,1
8,2022,4,55,3
8,2022,4,34,6
8,2022,4,12,1
8,2022,4,129,4
8,2022,4,92,4
8,2022,5,7308,2
8,2022,5,175,7
8,2022,5,186,7
8,2022,5,120,1
8,2022,5,3,10
8,2022,5,1,12
8,2022,5,19,13
8,2022,5,98,1
8,2022,5,1,3
8,2022,5,46,7
8,2022,5,63,3
8,2022,5,14,7
8,2022,5,171,7
8,2022,5,100,10
8,2022,6,11061,-9
8,2022,6,197,7
8,2022,6,306,1
8,2022,6,167,2
8,2022,6,5,2
8,2022,6,1,1
8,2022,6,37,1
8,2022,6,165,2
8,2022,6,1,13
8,2022,6,65,6
8,2022,6,84,11
8,2022,6,26,1
8,2022,6,343,2
8,2022,6,119,1
8,2022,7,11874,6
8,2022,7,270,6
8,2022,7,300,11
8,2022,7,162,12
8,2022,7,1,6
8,2022,7,1,6
8,2022,7,42,1
8,2022,7,158,3
8,2022,7,50,7
8,2022,7,102,7
8,2022,7,22,12
8,2022,7,399,1
8,2022,7,121,11
8,2022,8,10435,12
8,2022,8,226,7
8,2022,8,246,6
8,2022,8,140,7
8,2022,8,1,7
8,2022,8,38,2
8,2022,8,118,12
8,2022,8,26,7
8,2022,8,73,6
8,2022,8,16,13
8,2022,8,351,6
8,2022,8,97,6
8,2022,9,8764,12
8,2022,9,180,11
8,2022,9,233,6
8,2022,9,92,13
8,2022,9,1,7
8,2022,9,2,6
8,2022,9,33,1
8,2022,9,105,1
8,2022,9,27,13
8,2022,9,82,6
8,2022,9,19,6
8,2022,9,263,1
8,2022,9,81,2
8,2022,10,6864,1
8,2022,10,143,7
8,2022,10,183,12
8,2022,10,63,11
8,2022,10,1,11
8,2022,10,3,11
8,2022,10,26,12
8,2022,10,73,12
8,2022,10,19,13
8,2022,10,53,12
8,2022,10,16,1
8,2022,10,196,7
8,2022,10,75,1
8,2022,11,6756,1
8,2022,11,142,7
8,2022,11,142,7
8,2022,11,70,2
8,2022,11,2,11
8,2022,11,2,13
8,2022,11,27,1
8,2022,11,75,1
8,2022,11,12,7
8,2022,11,57,7
8,2022,11,15,1
8,2022,11,199,11
8,2022,11,72,2
8,2022,12,6428,-9
8,2022,12,122,6
8,2022,12,146,12
8,2022,12,39,6
8,2022,12,13,1
8,2022,12,53,12
8,2022,12,11,2
8,2022,12,58,3
8,2022,12,17,6
8,2022,12,176,7
8,2022,12,62,7
8,2022,13,5523,7
8,2022,13,86,11
8,2022,13,96,7
8,2022,13,42,6
8,2022,13,1,9
8,2022,13,3,7
8,2022,13,8,3
8,2022,13,45,2
8,2022,13,10,2
8,2022,13,40,6
8,2022,13,7,1
8,2022,13,122,7
8,2022,13,54,2
8,2022,14,6427,1
8,2022,14,48,2
8,2022,14,93,7
8,2022,14,25,7
8,2022,14,1,7
8,2022,14,5,7
8,2022,14,6,11
8,2022,14,27,2
8,2022,14,4,2
8,2022,14,38,2
8,2022,14,7,7
8,2022,14,73,1
8,2022,14,57,7
8,2023,1,12240,13
8,2023,1,52,3
8,2023,1,39,6
8,2023,1,78,1
8,2023,1,18,3
8,2023,1,3,1
8,2023,1,15,2
8,2023,1,22,3
8,2023,1,60,3
8,2023,1,2,1
8,2023,1,1,7
8,2023,1,51,9
8,2023,2,9149,1
8,2023,2,98,2
8,2023,2,113,3
8,2023,2,112,1
8,2023,2,19,13
8,2023,2,4,1
8,2023,2,42,1
8,2023,2,43,3
8,2023,2,58,7
8,2023,2,1,7
8,2023,2,17,1
8,2023,2,72,3
8,2023,3,9832,3
8,2023,3,134,7
8,2023,3,178,1
8,2023,3,168,7
8,2023,3,21,3
8,2023,3,15,3
8,2023,3,76,11
8,2023,3,37,3
8,2023,3,65,13
8,2023,3,10,2
8,2023,3,8,9
8,2023,3,78,7
8,2023,3,127,2
8,2023,4,5920,2
8,2023,4,165,7
8,2023,4,157,13
8,2023,4,139,7
8,2023,4,6,1
8,2023,4,1,7
8,2023,4,28,2
8,2023,4,70,1
8,2023,4,7,2
8,2023,4,60,7
8,2023,4,35,11
8,2023,4,12,10
8,2023,4,102,4
8,2023,4,84,4
8,2023,5,7015,2
8,2023,5,196,2
8,2023,5,196,13
8,2023,5,138,7
8,2023,5,1,3
8,2023,5,24,2
8,2023,5,104,2
8,2023,5,1,1
8,2023,5,66,11
8,2023,5,56,6
8,2023,5,17,1
8,2023,5,172,11
8,2023,5,105,10
8,2023,6,10086,2
8,2023,6,224,7
8,2023,6,279,1
8,2023,6,184,2
8,2023,6,1,7
8,2023,6,42,13
8,2023,6,162,2
8,2023,6,2,12
8,2023,6,67,13
8,2023,6,94,6
8,2023,6,21,1
8,2023,6,319,2
8,2023,6,126,11
8,2023,7,11254,7
8,2023,7,290,2
8,2023,7,309,6
8,2023,7,170,13
8,2023,7,5,2
8,2023,7,44,12
8,2023,7,162,1
8,2023,7,65,2
8,2023,7,90,6
8,2023,7,25,13
8,2023,7,392,11
8,2023,7,129,11
8,2023,8,9837,13
8,2023,8,233,7
8,2023,8,263,11
8,2023,8,181,2
8,2023,8,2,11
8,2023,8,1,7
8,2023,8,32,1
8,2023,8,131,1
8,2023,8,28,11
8,2023,8,79,6
8,2023,8,16,6
8,2023,8,387,7
8,2023,8,108,7
8,2023,9,8490,6
8,2023,9,215,7
8,2023,9,258,7
8,2023,9,99,6
8,2023,9,4,2
8,2023,9,1,1
8,2023,9,37,11
8,2023,9,122,12
8,2023,9,30,11
8,2023,9,83,6
8,2023,9,25,12
8,2023,9,295,1
8,2023,9,91,11
8,2023,10,6562,11
8,2023,10,195,2
8,2023,10,187,7
8,2023,10,76,1
8,2023,10,28,7
8,2023,10,78,2
8,2023,10,19,7
8,2023,10,70,11
8,2023,10,17,2
8,2023,10,221,7
8,2023,10,66,11
8,2023,11,6377,11
8,2023,11,147,7
8,2023,11,170,7
8,2023,11,63,6
8,2023,11,2,11
8,2023,11,1,11
8,2023,11,26,7
8,2023,11,64,2
8,2023,11,14,2
8,2023,11,67,2
8,2023,11,15,7
8,2023,11,200,7
8,2023,11,72,6
8,2023,12,5873,-9
8,2023,12,131,7
8,2023,12,165,6
8,2023,12,53,6
8,2023,12,1,7
8,2023,12,1,11
8,2023,12,8,1
8,2023,12,57,2
8,2023,12,8,2
8,2023,12,47,1
8,2023,12,20,7
8,2023,12,170,7
8,2023,12,69,6
8,2023,13,5297,11
8,2023,13,90,7
8,2023,13,102,7
8,2023,13,51,2
8,2023,13,1,2
8,2023,13,2,7
8,2023,13,10,7
8,2023,13,36,2
8,2023,13,10,13
8,2023,13,52,11
8,2023,13,15,6
8,2023,13,128,2
8,2023,13,62,10
8,2023,14,6447,1
8,2023,14,62,7
8,2023,14,95,7
8,2023,14,33,7
8,2023,14,2,7
8,2023,14,2,7
8,2023,14,13,2
8,2023,14,36,1
8,2023,14,7,2
8,2023,14,46,7
8,2023,14,13,6
8,2023,14,89,7
8,2023,14,62,7
9,2013,-9,4,-9
9,2013,1,13118,2
9,2013,1,34,6
9,2013,1,9,6
9,2013,1,399,6
9,2013,1,52,2
9,2013,1,4,3
9,2013,1,25,13
9,2013,1,65,2
9,2013,1,3,1
9,2013,1,108,6
9,2013,2,7853,-9
9,2013,2,38,2
9,2013,2,19,6
9,2013,2,237,6
9,2013,2,37,1
9,2013,2,8,7
9,2013,2,42,6
9,2013,2,78,7
9,2013,2,4,7
9,2013,2,5,6
9,2013,2,95,7
9,2013,3,8292,1
9,2013,3,72,6
9,2013,3,24,6
9,2013,3,240,6
9,2013,3,51,11
9,2013,3,2,6
9,2013,3,23,8
9,2013,3,59,6
9,2013,3,85,1
9,2013,3,3,13
9,2013,3,13,13
9,2013,3,2,7
9,2013,3,128,1
9,2013,4,3522,7
9,2013,4,47,7
9,2013,4,19,7
9,2013,4,102,6
9,2013,4,11,3
9,2013,4,3,9
9,2013,4,17,1
9,2013,4,16,7
9,2013,4,7,2
9,2013,4,7,1
9,2013,4,2,6
9,2013,4,62,11
9,2013,5,3920,7
9,2013,5,50,9
9,2013,5,20,1
9,2013,5,65,6
9,2013,5,1,7
9,2013,5,1,13
9,2013,5,17,1
9,2013,5,6,3
9,2013,5,1,2
9,2013,5,2,7
9,2013,5,3,2
9,2013,5,46,1
9,2013,6,5240,-9
9,2013,6,61,6
9,2013,6,19,1
9,2013,6,54,7
9,2013,6,1,2
9,2013,6,13,2
9,2013,6,1,11
9,2013,6,6,6
9,2013,6,2,6
9,2013,6,37,6
9,2013,7,5193,6
9,2013,7,58,13
9,2013,7,24,1
9,2013,7,32,6
9,2013,7,2,13
9,2013,7,17,3
9,2013,7,1,6
9,2013,7,2,13
9,2013,7,3,1
9,2013,7,33,2
9,2013,8,4570,6
9,2013,8,60,6
9,2013,8,14,1
9,2013,8,27,6
9,2013,8,2,2
9,2013,8,13,1
9,2013,8,3,6
9,2013,8,1,13
9,2013,8,28,7
9,2013,9,5731,11
9,2013,9,79,6
9,2013,9,22,6
9,2013,9,25,2
9,2013,9,1,6
9,2013,9,5,2
9,2013,9,15,2
9,2013,9,2,2
9,2013,9,1,7
9,2013,9,3,1
9,2013,9,25,1
